Result,Trial,Arena,Assay,ChDate,Sex,LizID,LizID_nums,LizID_etho,Trt,TotalDist,Velocity,NovItem_Freq,NovItem_Duration,NovItem_LatFirst,NovZone_Freq,NovZone_Duration,NovZone_LatFirst,Hide_Freq,Hide_Duration,Hide_DurationOrig,Hide_LatFirst,Entry_Freq,Entry_Duration,Entry_LatFirst,Social_Freq,Social_Duration,Social_LatFirst,Neutral_Freq,Neutral_Duration,Neutral_LatFirst,Asocial_Freq,Asocial_Duration,Asocial_LatFirst,Arena_Freq,Arena_Duration,Arena_LatFirst
Result 1,Trial    76,Arena 3,Exploration,CH4_10.01.16_DVR1,M,ld0140,0140,140,High,275.943,0.229953,2,9.04,672.04,5,7.72,656.8,20,1016.36,1016.36,66.56,25,19.4,66,4,120.56,0,7,20.68,64.84,23,42.44,65.56,1,1200.04,0
Result 1,Trial    76,Arena 4,Exploration,CH4_10.01.16_DVR1,M,ld0010,0010,10,Low,27.992,0.0235227,1,18.84,1.68,2,12.12,1,1,10,0.12,35.96,2,1154.56,35.48,1,20.64,0,1,14.52,20.64,2,1154.88,35.16,1,1190.16,0
Result 1,Trial    77,Arena 1,Exploration,CH1_11.01.16_DVR1,M,ld0111,0111,111,High,529.208,0.441007,0,0,NA,1,0.04,965.04,41,946.92,946.92,33,49,46.48,31.44,6,41.04,770.6,11,32.28,769.84,45,179.8,0,1,1200.04,0
Result 1,Trial    77,Arena 2,Exploration,CH1_11.01.16_DVR1,M,ld0078,0078,78,High,535.704,0.44642,0,0,NA,1,3.96,1196.08,47,363.84,363.84,125,50,74.16,121.88,5,598.76,0,8,52.92,97.04,51,184.52,116.56,1,1200.04,0
Result 1,Trial    77,Arena 3,Exploration,CH1_11.01.16_DVR1,F,ld0050,0050,50,Low,488.169,0.406808,5,14.24,737,8,24.8,736.04,29,312.32,312.32,287.44,33,239.84,286.6,5,424.52,0,8,48.92,264.24,33,414.28,267.48,1,1200.04,0
Result 1,Trial    77,Arena 4,Exploration,CH1_11.01.16_DVR1,F,ld0012,0012,12,High,214.06,0.249394,0,0,NA,16,106.8,348.52,18,589.04,247.48,567.84,25,23.84,564.76,1,544.52,0,1,5,544.52,18,61.48,549.52,1,858.48,0
Result 1,Trial    78,Arena 1,Exploration,CH2_11.01.16_DVR1,F,ld0138,0138,138,High,1266.87,1.05572,2,2.24,256.96,14,16.4,0,84,112.52,112.52,156.16,95,120.24,155.68,15,308.24,0,32,402.96,34.24,101,376.32,142.72,1,1200.04,0
Result 1,Trial    78,Arena 2,Exploration,CH2_11.01.16_DVR1,M,ld0109,0109,109,Low,279.135,0.232613,0,0,NA,1,0.88,879.92,39,916.72,916.72,10.44,44,26.48,10.2,3,122.72,0,5,20.32,6.04,41,140.28,7.2,1,1200.04,0
Result 1,Trial    78,Arena 3,Exploration,CH2_11.01.16_DVR1,M,ld0132,0132,132,Low,1387.15,1.15596,3,2.56,244.28,13,19.08,243.88,94,113.12,113.12,64.36,113,522.72,63.12,16,253.52,0,34,125.44,57.36,113,707.96,59.76,1,1200.04,0
Result 1,Trial    78,Arena 4,Exploration,CH2_11.01.16_DVR1,F,ld0122,0122,122,High,206.912,0.172427,1,1.4,150.92,4,6.64,150.4,13,986.72,986.72,171.32,17,17.56,170.08,3,175.04,0,4,11.08,152.52,14,27.2,169.08,1,1200.04,0
Result 1,Trial    79,Arena 1,Exploration,CH3_11.01.16_DVR1,F,ld0087,0087,87,High,728.486,0.607072,1,1.2,587.08,4,15.28,224.36,81,212.16,212.16,237.76,98,287.36,237.2,7,344.48,0,17,64,226.52,92,579.4,236.44,1,1200.04,0
Result 1,Trial    79,Arena 2,Exploration,CH3_11.01.16_DVR1,F,ld0037,0037,37,Low,477.675,0.398063,1,0.76,1015.76,5,15.52,228,74,441.64,441.64,234,83,186.84,233.32,6,328.36,0,12,94.2,231.12,80,335.84,233.2,1,1200.04,0
Result 1,Trial    79,Arena 3,Exploration,CH3_11.01.16_DVR1,M,ld007,007,7,High,1370.75,1.14229,10,48.68,0.36,20,151.72,0,155,114.04,114.04,86.04,165,160.08,84.72,15,685.56,0,27,104.6,82.4,168,295.84,84.48,1,1200.04,0
Result 1,Trial    79,Arena 4,Exploration,CH3_11.01.16_DVR1,M,ld0120,0120,120,High,279.478,0.232898,0,0,NA,1,1.08,591.28,30,586.64,586.64,201,33,356.08,199.04,3,170.92,0,5,31.56,157.04,32,410.92,163.04,1,1200.04,0
Result 1,Trial    80,Arena 1,Exploration,CH4_11.01.16_DVR1,F,ld0102,0102,102,High,1299.85,1.08321,3,7.12,750.92,11,16.48,499.96,142,255.68,255.68,38.72,156,229.32,37.36,16,230.8,0,33,175.28,10.52,158,538.28,12.44,1,1200.04,0
Result 1,Trial    80,Arena 2,Exploration,CH4_11.01.16_DVR1,F,ld0089,0089,89,High,1039.69,0.866409,5,7.84,379.56,16,55.8,378.4,104,120.48,120.48,113.92,110,129,113.8,11,644.76,0,20,123.68,41.2,114,311.12,45.2,1,1200.04,0
Result 1,Trial    80,Arena 3,Exploration,CH4_11.01.16_DVR1,M,ld0140,0140,140,High,52.6287,0.0438573,0,0,NA,0,0,NA,3,1125.92,1125.92,72.32,3,1.92,72.2,1,67.2,0,1,3.52,67.2,3,3.4,70.72,1,1200.04,0
Result 1,Trial    80,Arena 4,Exploration,CH4_11.01.16_DVR1,M,ld0010,0010,10,Low,52.0303,0.0433586,1,113.8,0,1,0.48,113.8,1,1083.72,1083.72,116.32,1,0.8,115.52,1,113.76,0,1,1,113.76,1,1.56,114.76,1,1200.04,0
Result 1,Trial    81,Arena 1,Exploration,CH1_12.01.16_DVR1,M,ld0111,0111,111,High,19.5399,0.0162832,0,0,NA,0,0,NA,2,1199.48,1199.48,0.28,1,0.28,1174.24,1,0.04,0,1,0.16,0.04,2,0.36,0.2,1,1200.04,0
Result 1,Trial    81,Arena 2,Exploration,CH1_12.01.16_DVR1,M,ld0078,0078,78,High,522.746,0.435621,0,0,NA,11,84.76,745.56,45,165.52,165.52,424.2,58,191.16,173.28,6,422.44,327.4,10,109.24,257.44,50,502.84,0,1,1200.04,0
Result 1,Trial    81,Arena 3,Exploration,CH1_12.01.16_DVR1,F,ld0050,0050,50,Low,706.118,0.588432,0,0,NA,7,421.4,0,76,211.32,211.32,423.76,84,89,421.12,7,541.52,0,13,145.16,396.24,83,302.04,408.28,1,1200.04,0
Result 1,Trial    81,Arena 4,Exploration,CH1_12.01.16_DVR1,F,ld0012,0012,12,High,607.134,0.505945,2,15.24,486.72,9,110.64,203.52,9,299.76,299.76,226.2,14,27.92,224.08,6,561.36,24.8,12,117.44,20.12,15,221.48,0,1,1200.04,0
Result 1,Trial    82,Arena 1,Exploration,CH2_12.01.16_DVR1,F,ld0138,0138,138,High,1297.7,1.08141,1,0.44,319.6,4,8.16,319.24,41,44.16,44.16,302.8,48,61.2,301.68,15,536.52,0,31,286,179.24,58,333.36,218.32,1,1200.04,0
Result 1,Trial    82,Arena 2,Exploration,CH2_12.01.16_DVR1,M,ld0109,0109,109,Low,51.7501,0.043125,1,0.16,133.04,2,4.08,129.24,10,1058.36,1058.36,134.56,11,4.8,134.52,1,133.36,0,1,0.76,133.36,10,7.56,134.12,1,1200.04,0
Result 1,Trial    82,Arena 3,Exploration,CH2_12.01.16_DVR1,M,ld0132,0132,132,Low,1253.56,1.0468,3,2.8,331.32,10,10.36,167.72,45,308.28,305.8,42.08,54,280.12,41.8,12,281.36,156.24,33,156.32,2.48,66,454.08,39.64,1,1197.56,2.48
Result 1,Trial    82,Arena 4,Exploration,CH2_12.01.16_DVR1,F,ld0122,0122,122,High,548.117,0.456764,3,5.08,267.64,8,16.4,267.08,48,586.56,586.56,271.36,61,60.8,270.32,6,431.72,0,13,36.28,268.68,55,145.48,269.88,1,1200.04,0
Result 1,Trial    83,Arena 1,Exploration,CH3_12.01.16_DVR1,F,ld0087,0087,87,High,625.759,0.521466,0,0,NA,3,4.6,696.64,86,389.64,389.64,41.44,100,371,41.36,6,137.28,527.72,13,57.56,0,92,615.56,9.56,1,1200.04,0
Result 1,Trial    83,Arena 2,Exploration,CH3_12.01.16_DVR1,F,ld0037,0037,37,Low,817.16,0.680967,4,39.04,401.92,16,58.52,56.72,93,148.64,148.64,61.36,109,297.04,60.88,8,222.76,0,20,237.76,58.16,105,590.88,60.48,1,1200.04,0
Result 1,Trial    83,Arena 3,Exploration,CH3_12.01.16_DVR1,M,ld007,007,7,High,1343.11,1.11944,2,3.36,964.56,12,23.88,75.16,178,166.76,166.68,82.04,179,292,81,18,472.88,0,35,125.2,24,194,435.2,79.88,1,1199.96,0
Result 1,Trial    83,Arena 4,Exploration,CH3_12.01.16_DVR1,M,ld0120,0120,120,High,388.668,0.32389,1,1.44,543.96,2,5.24,542,101,804.52,804.52,36.88,105,266.12,36.04,3,49.92,532.16,7,57.52,0,105,288.08,35.8,1,1200.04,0
Result 1,Trial    84,Arena 1,Exploration,CH4_12.01.16_DVR1,F,ld0102,0102,102,High,1257.18,1.04765,2,3.88,434.72,8,27.88,144.84,132,300.32,300.32,61.12,153,179.12,60.96,14,297.52,0,32,157.32,42.36,150,444.88,50.32,1,1200.04,0
Result 1,Trial    84,Arena 2,Exploration,CH4_12.01.16_DVR1,F,ld0089,0089,89,High,764.062,0.636718,3,6.96,488.52,12,61.4,399.64,39,36.88,36.88,364.32,43,55.76,363.96,6,922.52,0,9,75.48,357,43,165.16,361.72,1,1200.04,0
Result 1,Trial    84,Arena 3,Exploration,CH4_12.01.16_DVR1,M,ld0140,0140,140,High,86.565,0.0721375,1,1.6,68.28,2,2.52,66.92,12,1063.96,1063.96,79.32,13,29.4,78.56,1,69.96,0,2,12.32,69.96,13,53.8,74,1,1200.04,0
Result 1,Trial    84,Arena 4,Exploration,CH4_12.01.16_DVR1,M,ld0010,0010,10,Low,59.7315,0.0497762,0,0,NA,0,0,NA,1,1042.52,1042.52,157.52,1,0.2,157.32,1,109.92,0,1,43.04,109.92,1,4.56,152.96,1,1200.04,0
Result 1,Trial    85,Arena 1,Exploration,CH1_13.01.16_DVR1,M,ld0111,0111,111,High,26.3072,0.0219226,0,0,NA,0,0,NA,3,1159.28,1159.28,40.56,3,0.84,39.92,4,10.36,0.16,5,27.24,0,3,3.16,37.6,1,1200.04,0
Result 1,Trial    85,Arena 2,Exploration,CH1_13.01.16_DVR1,M,ld0078,0078,78,High,397.121,0.330934,2,6.8,544.92,19,59.16,225.76,12,518.24,518.24,369.68,13,65.16,368.08,4,496.32,0,9,44.64,335.08,17,140.84,339.96,1,1200.04,0
Result 1,Trial    85,Arena 3,Exploration,CH1_13.01.16_DVR1,F,ld0050,0050,50,Low,462.755,0.385629,2,6.08,182.24,8,56.84,180.56,42,457.84,457.84,232.16,61,150.32,231.36,4,288.28,0,8,113.08,185.84,46,340.84,226.92,1,1200.04,0
Result 1,Trial    85,Arena 4,Exploration,CH1_13.01.16_DVR1,F,ld0012,0012,12,High,502.104,0.41842,2,3.08,495.52,7,165.76,0,55,492.68,492.68,340.68,67,123.96,340.08,6,441.96,0,10,46.92,224.96,60,218.48,228.88,1,1200.04,0
Result 1,Trial    86,Arena 1,Exploration,CH2_13.01.16_DVR1,F,ld0138,0138,138,High,1486.56,1.2388,5,4.48,0.56,16,19.96,0,43,53.4,53.4,2.36,55,74.28,2.2,18,483.52,0,36,287.2,0.96,61,375.92,2.04,1,1200.04,0
Result 1,Trial    86,Arena 2,Exploration,CH2_13.01.16_DVR1,M,ld0109,0109,109,Low,694.155,0.578463,3,4.36,575.72,9,35.4,169.76,59,331.4,331.4,153.88,64,58.84,153.64,10,455.24,0,17,166.28,145.4,67,247.12,153.04,1,1200.04,0
Result 1,Trial    86,Arena 3,Exploration,CH2_13.01.16_DVR1,M,ld0132,0132,132,Low,1385.89,1.15491,4,2.6,40.72,16,37.16,34.48,30,285.4,285.4,62.84,64,247.88,61.76,14,303.04,0,26,145,49.28,43,466.6,60.28,1,1200.04,0
Result 1,Trial    86,Arena 4,Exploration,CH2_13.01.16_DVR1,F,ld0122,0122,122,High,367.351,0.306126,1,1.72,697.76,10,9.44,265.92,28,757.76,757.76,271.8,29,35.2,270.6,4,337.28,0,7,19.68,267.72,31,85.32,269.48,1,1200.04,0
Result 1,Trial    87,Arena 1,Exploration,CH3_13.01.16_DVR1,F,ld0087,0087,87,High,899.285,0.749404,0,0,NA,4,17.96,284.52,72,11.48,11.48,264.24,90,215.32,254.88,9,466.44,46.88,20,126.16,3.72,84,595.96,0,1,1200.04,0
Result 1,Trial    87,Arena 2,Exploration,CH3_13.01.16_DVR1,F,ld0037,0037,37,Low,801.74,0.668117,2,3.56,519.48,9,42.08,103.04,64,328.28,328.28,119.6,75,146.48,119.08,9,272.36,0,17,71.52,117.16,73,527.88,118.44,1,1200.04,0
Result 1,Trial    87,Arena 3,Exploration,CH3_13.01.16_DVR1,M,ld007,007,7,High,1539.72,1.2831,2,2.76,206,8,47.72,204.56,171,93.48,93.48,42.88,179,287.32,42.24,16,604.28,0,33,62.08,34.76,187,440.2,35.88,1,1200.04,0
Result 1,Trial    87,Arena 4,Exploration,CH3_13.01.16_DVR1,M,ld0120,0120,120,High,495.47,0.412892,2,4.68,740.12,9,78.16,140.24,115,721.2,721.2,213.96,118,126.96,213.04,4,294.52,0,6,27.72,203.84,117,156.6,212.64,1,1200.04,0
Result 1,Trial    88,Arena 1,Exploration,CH4_13.01.16_DVR1,F,ld0102,0102,102,High,1047.37,0.87351,0,0,NA,20,39.12,184.76,154,319.52,318.68,205.6,166,169.92,204.16,9,374.44,0,20,142.84,194.24,164,363.24,198.88,1,1199.2,0
Result 1,Trial    88,Arena 2,Exploration,CH4_13.01.16_DVR1,F,ld0089,0089,89,High,673.867,0.561556,5,9.08,812.56,11,24.4,99.4,89,641.28,641.28,118.76,98,144.48,118,9,301.4,0,13,83.64,102.2,94,173.72,116.16,1,1200.04,0
Result 1,Trial    88,Arena 3,Exploration,CH4_13.01.16_DVR1,M,ld0140,0140,140,High,75.7371,0.0631143,0,0,NA,0,0,NA,26,1147.64,1147.64,42.28,26,4.56,48.04,0,0,NA,1,34.08,0,26,18.32,34.08,1,1200.04,0
Result 1,Trial    88,Arena 4,Exploration,CH4_13.01.16_DVR1,M,ld0010,0010,10,Low,353.399,0.294499,2,4.16,717.12,5,18.2,707.8,29,963.92,963.92,45.84,32,15.92,45.04,5,81.68,715.08,9,42.52,41.32,34,111.92,0,1,1200.04,0
Result 1,Trial    89,Arena 1,Exploration,CH1_14.01.16_DVR1,M,ld0111,0111,111,High,84.4508,0.0703756,0,0,NA,0,0,NA,44,1071.32,1071.32,52.08,49,75.12,51.72,1,39.68,0,1,7.16,39.68,44,81.88,46.84,1,1200.04,0
Result 1,Trial    89,Arena 2,Exploration,CH1_14.01.16_DVR1,M,ld0078,0078,78,High,529.961,0.441649,0,0,NA,0,0,NA,19,176.96,176.96,634.24,19,71.76,629.28,5,884.76,0,8,38.32,625.56,23,100,627.48,1,1200.04,0
Result 1,Trial    89,Arena 3,Exploration,CH1_14.01.16_DVR1,F,ld0050,0050,50,Low,493.346,0.411122,2,51.88,355.72,6,71.36,353.12,114,207.36,207.36,422,122,105.96,424.84,4,613.2,0,7,39.44,406.68,118,340.04,414.16,1,1200.04,0
Result 1,Trial    89,Arena 4,Exploration,CH1_14.01.16_DVR1,F,ld0012,0012,12,High,542.299,0.451916,8,23.8,32.32,19,95.64,0,44,475.52,475.52,42.32,63,150.88,41.6,6,317.24,0,10,64.12,35.04,49,343.16,40.72,1,1200.04,0
Result 1,Trial    90,Arena 1,Exploration,CH2_14.01.16_DVR1,F,ld0138,0138,138,High,1515.3,1.26275,2,1.44,313.6,11,9.6,312.68,77,37.28,37.28,316.96,91,76.96,259.88,13,572.04,0,30,273.4,26.72,95,317.32,31.04,1,1200.04,0
Result 1,Trial    90,Arena 2,Exploration,CH2_14.01.16_DVR1,M,ld0109,0109,109,Low,625.418,0.521181,2,1.56,712.52,7,19.64,99.68,60,168.08,168.08,453.92,64,414.96,125.96,6,316.6,0,11,63.68,105.84,65,651.68,111,1,1200.04,0
Result 1,Trial    90,Arena 3,Exploration,CH2_14.01.16_DVR1,M,ld0132,0132,132,Low,1129.58,0.941318,3,2,770.56,13,21.88,297,111,209.88,209.88,140.48,139,397.88,139.52,14,247.48,0,28,155,119.32,126,587.68,121.72,1,1200.04,0
Result 1,Trial    90,Arena 4,Exploration,CH2_14.01.16_DVR1,F,ld0122,0122,122,High,821.511,0.684592,3,18.52,72.16,19,64.44,69.76,60,542.64,542.64,75.96,70,93.2,75.52,9,308.8,0,16,87.64,72.96,68,260.96,74.96,1,1200.04,0
Result 1,Trial    91,Arena 1,Exploration,CH3_14.01.16_DVR1,F,ld0087,0087,87,High,1007.23,0.839357,7,8.76,250.52,18,38.96,0,110,286.84,286.84,11.12,129,133.48,9.88,11,390.12,250.96,23,120.16,0,120,402.92,9.12,1,1200.04,0
Result 1,Trial    91,Arena 2,Exploration,CH3_14.01.16_DVR1,F,ld0037,0037,37,Low,1151.8,0.959831,5,105.16,32.96,11,25.32,25.8,108,37.36,37.36,168.32,106,304.4,167.56,12,557.4,0,25,180.32,164,118,424.96,166.84,1,1200.04,0
Result 1,Trial    91,Arena 3,Exploration,CH3_14.01.16_DVR1,M,ld007,007,7,High,1422.34,1.18575,5,56.2,466.96,20,54.88,0,265,85.04,84.68,12.6,283,335.64,11.6,16,527.12,0,29,78.24,9.56,275,509.64,11.32,1,1199.68,0
Result 1,Trial    91,Arena 4,Exploration,CH3_14.01.16_DVR1,M,ld0120,0120,120,High,498.978,0.415815,1,19.4,116.8,3,5.96,114.96,103,402.4,402.4,140.64,109,396.84,139.04,3,241.92,0,12,79.8,136.32,113,475.92,138.72,1,1200.04,0
Result 1,Trial    92,Arena 1,Exploration,CH4_14.01.16_DVR1,F,ld0102,0102,102,High,962.13,0.809166,0,0,NA,2,8.48,751,115,425.88,415.04,137.4,121,253.48,136.64,10,303.52,9.88,19,82.24,124.4,125,388.4,130.64,1,1189.2,9.88
Result 1,Trial    92,Arena 2,Exploration,CH4_14.01.16_DVR1,F,ld0089,0089,89,High,533.78,0.445217,5,9.36,355.32,12,61.76,349.32,12,231.12,230.04,479.92,14,29.64,465.88,7,605.72,239,11,52.88,229.88,16,310.32,1.08,1,1198.96,1.08
Result 1,Trial    92,Arena 3,Exploration,CH4_14.01.16_DVR1,M,ld0140,0140,140,High,35.0334,0.0294547,1,5.36,45.88,8,7.64,10.6,1,1154.4,1143.8,56.24,1,0.96,55.28,1,41.44,10.6,1,2.32,52.04,1,1.88,54.36,1,1189.44,10.6
Result 1,Trial    92,Arena 4,Exploration,CH4_14.01.16_DVR1,M,ld0010,0010,10,Low,178.233,0.14973,0,0,NA,1,3.2,921.6,9,929.12,919.48,230.52,9,10.16,226.56,2,229.6,9.64,3,13.24,221.32,10,28.08,223.72,1,1190.4,9.64
Result 1,Trial    93,Arena 1,Exploration,CH1_15.01.16_DVR1,M,ld0111,0111,111,High,323.391,0.269511,1,1.24,1096.44,2,6.6,1091.12,111,871.72,871.72,96.84,128,105.04,96.56,1,7.44,1092.36,2,7.64,1087.84,113,313.24,0,1,1200.04,0
Result 1,Trial    93,Arena 2,Exploration,CH1_15.01.16_DVR1,M,ld0078,0078,78,High,1262.39,1.05199,13,18.32,53.24,37,121.92,52.16,53,105.68,105.68,47.92,54,100.4,521.16,15,797.08,3.72,19,144.12,0,57,153.16,0.2,1,1200.04,0
Result 1,Trial    93,Arena 3,Exploration,CH1_15.01.16_DVR1,F,ld0050,0050,50,Low,686.933,0.572539,3,5.68,496.52,11,45.68,411.08,95,503.44,503.36,159.2,107,109.4,158.4,6,329.68,0,12,63.68,139.16,100,303.24,157.84,1,1199.96,0
Result 1,Trial    93,Arena 4,Exploration,CH1_15.01.16_DVR1,F,ld0012,0012,12,High,216.034,0.180029,1,4.8,329.48,3,4.6,327,53,531.64,531.64,341.84,62,174.32,338.84,2,465.08,0,3,11,334.48,54,192.32,338.2,1,1200.04,0
Result 1,Trial    94,Arena 1,Exploration,CH2_15.01.16_DVR1,F,ld0138,0138,138,High,1444.21,1.20351,3,3.36,534.08,8,6.4,176.88,144,47.08,47.08,32.72,143,150.08,32.52,14,326.76,158.12,35,336.92,147.76,161,489.28,0,1,1200.04,0
Result 1,Trial    94,Arena 2,Exploration,CH2_15.01.16_DVR1,M,ld0109,0109,109,Low,981.873,0.818228,1,0.08,300.28,6,7.32,297.48,153,64.44,64.44,124.68,150,87.08,123.8,11,560.48,0,22,102.88,118.16,164,472.24,122.96,1,1200.04,0
Result 1,Trial    94,Arena 3,Exploration,CH2_15.01.16_DVR1,M,ld0132,0132,132,Low,1247.62,1.03979,1,0.4,556.4,10,23.96,0,165,118.84,118.84,61.36,180,665.36,60.52,12,193.92,0,27,112.6,50.6,181,774.68,51.52,1,1200.04,0
Result 1,Trial    94,Arena 4,Exploration,CH2_15.01.16_DVR1,F,ld0122,0122,122,High,657.767,0.548139,3,5,849.68,13,49.48,92,49,629.2,629.2,97.08,51,136.52,95.24,8,260.56,0,15,76.76,92.92,57,233.52,94.68,1,1200.04,0
Result 1,Trial    95,Arena 1,Exploration,CH3_15.01.16_DVR1,F,ld0087,0087,87,High,1115.04,0.929198,4,3.68,82.48,10,34.72,81.56,116,154.52,154.52,63.88,138,178.16,63.64,7,466.36,0,15,153.44,58,125,425.72,61.88,1,1200.04,0
Result 1,Trial    95,Arena 2,Exploration,CH3_15.01.16_DVR1,F,ld0037,0037,37,Low,625.076,0.520897,5,27.28,81.16,13,38.24,79.44,54,299.12,299.12,84.04,101,180.76,83.56,6,238.32,0,12,72.52,81.84,61,590.08,83.4,1,1200.04,0
Result 1,Trial    95,Arena 3,Exploration,CH3_15.01.16_DVR1,M,ld007,007,7,High,1539.54,1.28295,6,2.88,66.44,20,42,63.6,171,108.84,108.84,74.08,185,155.36,73.12,17,753.44,0,31,84.76,67.6,185,253,72.2,1,1200.04,0
Result 1,Trial    95,Arena 4,Exploration,CH3_15.01.16_DVR1,M,ld0120,0120,120,High,455.448,0.37954,2,4.24,568.44,4,6.12,566.72,123,609.76,609.76,80.76,125,349.72,79.76,3,84.32,568.36,7,98.88,0,126,407.08,74.84,1,1200.04,0
Result 1,Trial    96,Arena 1,Exploration,CH4_15.01.16_DVR1,F,ld0102,0102,102,High,112.363,0.0936358,0,0,NA,0,0,NA,8,1062.8,1062.8,82.4,8,56.88,80.36,1,45.04,5.44,2,14.8,1.28,9,77.4,0,1,1200.04,0
Result 1,Trial    96,Arena 2,Exploration,CH4_15.01.16_DVR1,F,ld0089,0089,89,High,676.346,0.563678,3,6.56,510.08,7,14.36,508.36,96,486.24,486.24,40.84,102,212.28,40.88,6,304,0,14,63.28,3.76,104,346.52,9.04,1,1200.04,0
Result 1,Trial    96,Arena 3,Exploration,CH4_15.01.16_DVR1,M,ld0140,0140,140,High,27.004,0.0225033,0,0,NA,1,7.32,45.28,1,1141.44,1141.44,58.6,1,1.08,57.52,1,50.6,0,1,5.64,50.6,1,2.36,56.24,1,1200.04,0
Result 1,Trial    96,Arena 4,Exploration,CH4_15.01.16_DVR1,M,ld0010,0010,10,Low,570.259,0.475216,0,0,NA,7,14.36,30.88,112,795.04,795.04,67.64,111,143.56,67.36,6,94.24,15.32,10,62.8,14.52,116,247.96,0,1,1200.04,0
Result 1,Trial    97,Arena 1,Exploration,CH1_17.12.15_DVR1,M,ld0111,0111,111,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    97,Arena 2,Exploration,CH1_17.12.15_DVR1,M,ld0078,0078,78,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    97,Arena 3,Exploration,CH1_17.12.15_DVR1,F,ld0050,0050,50,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    97,Arena 4,Exploration,CH1_17.12.15_DVR1,F,ld0012,0012,12,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    98,Arena 1,Exploration,CH2_17.12.15_DVR1,F,ld0138,0138,138,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    98,Arena 2,Exploration,CH2_17.12.15_DVR1,M,ld0109,0109,109,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    98,Arena 3,Exploration,CH2_17.12.15_DVR1,M,ld0132,0132,132,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    98,Arena 4,Exploration,CH2_17.12.15_DVR1,F,ld0122,0122,122,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    99,Arena 1,Exploration,CH3_17.12.15_DVR1,F,ld0087,0087,87,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    99,Arena 2,Exploration,CH3_17.12.15_DVR1,F,ld0037,0037,37,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    99,Arena 3,Exploration,CH3_17.12.15_DVR1,M,ld007,007,7,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial    99,Arena 4,Exploration,CH3_17.12.15_DVR1,M,ld0120,0120,120,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial   100,Arena 1,Exploration,CH4_17.12.15_DVR1,F,ld0102,0102,102,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial   100,Arena 2,Exploration,CH4_17.12.15_DVR1,F,ld0089,0089,89,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial   100,Arena 3,Exploration,CH4_17.12.15_DVR1,M,ld0140,0140,140,High,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Result 1,Trial   100,Arena 4,Exploration,CH4_17.12.15_DVR1,M,ld0010,0010,10,Low,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
