Result	Trial	Arena	Assay	ChDate	Sex	LizID	Trt	TotalDist	Velocity	Social_Freq	Social_Duration	Social_LatFirst	Neutral_Freq	Neutral_Duration	Neutral_LatFirst	Asocial_Freq	Asocial_Duration	Asocial_LatFirst	NovItem_Freq	NovItem_Duration	NovItem_LatFirst	NovZone_Freq	NovZone_Duration	NovZone_LatFirst	Hide_Freq	Hide_Duration	Hide_DurationOrig	Hide_LatFirst	Entry_Freq	Entry_Duration	Entry_LatFirst	Arena_Freq	Arena_Duration	Arena_LatFirst
Result 1	Trial   108	Arena 3	Exploration	CH4_14.01.16_DVR2	F	73	Low	442.163	0.368469	5	736	0	10	52	611.56	30	223.16	617.2	1	1.2	1100.32	3	37.48	1098.84	24	188.88	188.88	621.56	30	59	620.32	1	1200.04	0
Result 1	Trial   108	Arena 4	Exploration	CH4_14.01.16_DVR2	F	121	High	24.4338	0.0203615	1	50.48	0	1	1.36	50.48	1	1.56	51.84	0	0	NA	1	50.28	0	1	1146.64	1146.64	53.4	1	1.24	52.16	1	1200.04	0
Result 1	Trial   109	Arena 1	Exploration	CH1_15.01.16_DVR2	F	85	High	532.14	0.44345	5	484.6	25.24	10	69.84	24.32	50	416.08	0	0	0	NA	2	3.32	600.64	44	229.52	229.52	368.08	47	170.16	363.2	1	1200.04	0
Result 1	Trial   109	Arena 2	Exploration	CH1_15.01.16_DVR2	F	91	Low	319.458	0.266215	2	336.64	0	5	23.52	312.08	39	587.84	317.12	2	3.44	309	4	9.12	306.44	35	251.72	251.72	505.92	48	280.4	321.44	1	1200.04	0
Result 1	Trial   109	Arena 3	Exploration	CH1_15.01.16_DVR2	F	139	Low	444.319	0.370266	5	485.32	0	10	365.12	395.84	20	228.12	412.92	2	6.88	392.52	23	398.32	0	12	116.88	116.88	417.8	15	132.68	416.2	1	1200.04	0
Result 1	Trial   109	Arena 4	Exploration	CH1_15.01.16_DVR2	M	133	High	339.635	0.283029	4	316.52	0	7	31.44	208.72	29	343.08	215.08	2	2.44	325.2	6	10.12	208.72	26	509	509	220.32	33	318.28	215.72	1	1200.04	0
Result 1	Trial   110	Arena 1	Exploration	CH2_15.01.16_DVR2	M	42	High	353.68	0.294733	4	317.28	0	8	44.92	208.56	37	402.04	217.92	2	6.68	741.36	6	94.08	0	31	426.6	426.6	223.88	36	255.28	223.64	1	1200.04	0
Result 1	Trial   110	Arena 2	Exploration	CH2_15.01.16_DVR2	F	98	High	58.8633	0.0490527	1	369.2	0	1	5.48	369.2	3	3.28	374.68	0	0	NA	1	5.56	363.88	3	822.08	822.08	377.64	3	1.52	376.44	1	1200.04	0
Result 1	Trial   110	Arena 3	Exploration	CH2_15.01.16_DVR2	F	79	High	89.9112	0.074926	1	351	0	1	27.84	351	29	28.04	378.84	1	10.72	340.32	2	29.88	333.88	29	793.16	793.16	382.44	30	22.48	381.76	1	1200.04	0
Result 1	Trial   110	Arena 4	Exploration	CH2_15.01.16_DVR2	F	130	Low	649.716	0.54143	7	184.36	490.36	20	160.32	0	74	291	14.72	5	13.32	493.12	12	119.24	491.92	62	564.36	564.36	17.32	78	93.96	16.84	1	1200.04	0
Result 1	Trial   111	Arena 1	Exploration	CH3_15.01.16_DVR2	M	70	High	1033.76	0.861465	14	549.8	0	24	104.24	328.2	49	336.24	332.72	1	0.36	687.04	6	328.72	0	35	203.4	203.4	561.64	42	146	437.4	1	1200.04	0
Result 1	Trial   111	Arena 2	Exploration	CH3_15.01.16_DVR2	F	72	Low	65.0344	0.0541954	1	743.28	0	1	5.76	743.28	20	27.72	749.04	0	0	NA	1	1.24	737.12	20	423.28	423.28	770.32	20	6.72	770.04	1	1200.04	0
Result 1	Trial   111	Arena 3	Exploration	CH3_15.01.16_DVR2	F	122	High	74.8868	0.0624057	1	274.76	0	1	1.8	274.76	8	23.28	276.64	0	0	NA	0	0	NA	8	900.12	900.12	293.76	10	7.2	292.36	1	1200.04	0
Result 1	Trial   111	Arena 4	Exploration	CH3_15.01.16_DVR2	M	104	High	85.9043	0.0715869	1	587.48	0	1	6.68	587.48	3	8.88	594.16	1	0.64	586.64	2	4.32	584.88	2	597	597	596.2	5	5.92	596	1	1200.04	0
Result 1	Trial   112	Arena 1	Exploration	CH4_15.01.16_DVR2	F	86	High	34.5627	0.0288023	1	68.16	0	1	1.4	68.16	2	2.48	69.56	0	0	NA	1	1.88	65.48	2	1128	1128	71.92	2	1.24	70.8	1	1200.04	0
Result 1	Trial   112	Arena 2	Exploration	CH4_15.01.16_DVR2	F	82	Low	741.381	0.617818	12	507.2	0	19	186.56	239.44	56	333.6	256.16	8	11	437.16	22	59.32	378.56	49	172.68	172.68	263.56	63	70.88	263.48	1	1200.04	0
Result 1	Trial   112	Arena 3	Exploration	CH4_15.01.16_DVR2	F	73	Low	546.116	0.455097	11	333.92	0	16	107.92	76.72	37	512.88	120.28	8	39.24	614.12	12	95.48	75.72	31	245.32	245.32	120.96	44	157.32	120.52	1	1200.04	0
Result 1	Trial   112	Arena 4	Exploration	CH4_15.01.16_DVR2	F	121	High	71.0257	0.0596854	1	78.2	0	1	1.12	78.2	2	58	79.32	1	0.76	77.08	9	44.96	18.4	1	1062.72	1052.84	80.4	7	32.08	79.6	1	1190.16	0
Result 1	Trial   113	Arena 1	Novel	CH1_16.12.15_DVR2	F	134	High	137.186	0.391199	2	17.76	865.52	4	14.8	859.32	3	58.72	849.32	0	0	NA	2	8.56	862.4	1	1108.76	259.44	0	2	5.16	849.32	1	350.72	849.32
Result 1	Trial   113	Arena 2	Novel	CH1_16.12.15_DVR2	M	24	High	553.36	0.461133	5	157.92	533.92	10	232.48	532.12	16	481.88	0	1	9.24	548.44	10	86.6	535.2	11	327.76	327.76	211.64	27	305	0	1	1200.04	0
Result 1	Trial   113	Arena 3	Novel	CH1_16.12.15_DVR2	M	117	High	849.785	1.1325	15	197.12	474.92	23	92.28	472.28	25	306.32	449.88	2	1.24	487.4	18	39.52	484.08	17	604.32	154.68	0	31	159.64	449.88	1	750.4	449.64
Result 1	Trial   113	Arena 4	Novel	CH1_16.12.15_DVR2	F	22	Low	565.817	0.801395	6	202.52	512.96	11	76.84	507.24	15	354.84	502.24	5	9.4	513.68	15	46.64	510.12	10	565.84	71.88	0	24	200.92	502.24	1	706.08	493.96
Result 1	Trial   114	Arena 1	Novel	CH2_16.12.15_DVR2	M	26	High	229.218	0.734768	3	128.08	1019.16	5	27.56	1015.84	7	55.52	899.36	5	14.28	1034.08	12	73.24	1018.6	6	988.88	100.84	0	7	22	899.36	1	312	888.04
Result 1	Trial   114	Arena 2	Novel	CH2_16.12.15_DVR2	F	62	Low	25.4572	0.452653	0	0	NA	0	0	NA	6	22.28	1176.28	0	0	NA	0	0	NA	6	1177.76	34	0	8	11.6	1176.28	1	56.28	1143.76
Result 1	Trial   114	Arena 3	Novel	CH2_16.12.15_DVR2	F	81	High	101.692	1.5269	2	52.68	1140.92	3	12.28	1135.08	1	1.68	1133.4	4	10.08	1161.88	7	24.64	1137.36	0	1133.4	0	0	1	0.92	1133.4	1	66.64	1133.4
Result 1	Trial   114	Arena 4	Novel	CH2_16.12.15_DVR2	F	80	High	610.462	0.508718	4	204.04	500.52	12	73.2	435.64	13	882	0	5	26.52	532.08	9	44.04	524.2	4	40.8	40.8	971.16	25	579.48	0	1	1200.04	0
Result 1	Trial   115	Arena 1	Novel	CH3_16.12.15_DVR2	F	84	Low	506.007	0.704118	8	142.2	486.88	19	83.2	483.04	14	452.6	481.36	0	0	NA	4	41.2	484.28	3	522.04	40.68	0	15	26.92	481.36	1	718.68	481.36
Result 1	Trial   115	Arena 2	Novel	CH3_16.12.15_DVR2	F	57	Low	870.091	0.725076	8	214.84	313.56	18	102.76	307.12	22	518.52	0	0	0	NA	8	18.48	309.12	11	363.92	363.92	102.56	19	131.28	101.56	1	1200.04	0
Result 1	Trial   115	Arena 3	Novel	CH3_16.12.15_DVR2	M	92	High	489.705	0.92726	6	97.88	793.88	11	52.6	790.2	12	187.56	786.04	1	3.16	950.24	5	37.68	937.4	8	862	190.12	0	24	58.8	786.04	1	528.16	671.88
Result 1	Trial   115	Arena 4	Novel	CH3_16.12.15_DVR2	F	66	High	16.4565	0.183421	0	0	NA	0	0	NA	5	7.16	1111.92	0	0	NA	0	0	NA	6	1192.88	82.6	0	7	3.8	1111.92	1	89.76	1110.28
Result 1	Trial   116	Arena 1	Novel	CH4_16.12.15_DVR2	M	36	High	356.708	0.63995	3	91.28	701.16	6	92.24	678.04	16	92.64	643.2	0	0	NA	1	12.44	680.08	13	923.88	281.28	0	22	39.92	643.2	1	557.44	642.6
Result 1	Trial   116	Arena 2	Novel	CH4_16.12.15_DVR2	F	90	High	617.243	0.697418	7	155.84	338.12	15	76	333.56	16	601.92	314.96	0	0	NA	7	18.68	337.64	7	366.28	51.32	0	65	180.2	314.96	1	885.08	314.96
Result 1	Trial   116	Arena 3	Novel	CH4_16.12.15_DVR2	F	141	High	58.7765	0.104719	1	11.48	681.32	2	20.76	662.84	2	27	638.72	0	0	NA	3	4.48	669.44	1	1140.8	502.08	0	2	22.68	638.72	1	561.32	638.72
Result 1	Trial   116	Arena 4	Novel	CH4_16.12.15_DVR2	F	54	Low	311.887	0.43829	3	124.08	644.32	7	325.36	498	5	224.56	478.4	40	257.16	643.92	44	81.2	640.76	1	526.04	37.76	0	9	109.68	491.76	1	711.76	478.4
Result 1	Trial   117	Arena 1	Novel	CH1_17.12.15_DVR2	F	134	High	465.656	0.618008	5	179.84	450.32	11	22.12	448.24	10	394.16	446.52	0	0	NA	2	9.52	487.04	3	603.92	157.4	0	33	157.72	446.52	1	753.52	446.52
Result 1	Trial   117	Arena 2	Novel	CH1_17.12.15_DVR2	M	24	High	310.073	0.258394	2	36.24	908.28	6	42.12	894.08	10	983.6	0	0	0	NA	4	29.8	896.32	6	138.08	138.08	992.08	17	870.6	21.88	1	1200.04	0
Result 1	Trial   117	Arena 3	Novel	CH1_17.12.15_DVR2	M	117	High	1012.59	0.850913	10	361.84	219.08	22	230.24	167.88	25	534.92	0	12	64.56	235.88	21	155.72	219.96	12	73.04	63.16	183.8	39	151.76	147.28	1	1190.16	0
Result 1	Trial   117	Arena 4	Novel	CH1_17.12.15_DVR2	F	22	Low	361.877	0.868477	4	135.2	839.44	9	116.56	786.08	9	107.04	783.32	4	76.64	839	11	89.64	786.88	3	841.24	57.92	0	12	48.52	783.32	1	416.72	783.32
Result 1	Trial   118	Arena 1	Novel	CH2_17.12.15_DVR2	M	26	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   118	Arena 2	Novel	CH2_17.12.15_DVR2	F	62	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   118	Arena 3	Novel	CH2_17.12.15_DVR2	F	81	High	891.367	0.742806	6	129.64	344.16	14	59.04	341.88	19	912.2	0	0	0	NA	0	0	NA	10	99.16	99.16	246	34	54.24	216.44	1	1200.04	0
Result 1	Trial   118	Arena 4	Novel	CH2_17.12.15_DVR2	F	80	High	793.19	0.781376	8	398.04	191.56	16	98	188.84	12	482.84	184.88	7	16.68	191.92	17	79.76	190.4	3	221.16	36.28	0	15	127.68	184.88	1	1015.16	184.88
Result 1	Trial   119	Arena 1	Novel	CH3_17.12.15_DVR2	F	84	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   119	Arena 2	Novel	CH3_17.12.15_DVR2	F	57	Low	1126.25	0.940521	12	238.4	15.2	27	135.12	6.2	38	549.84	2.52	0	0	NA	4	13.08	10.88	22	276.68	274.16	0	42	110.44	2.52	1	1197.52	2.52
Result 1	Trial   119	Arena 3	Novel	CH3_17.12.15_DVR2	M	92	High	474.286	0.786753	6	386.2	653.6	10	57.48	648.8	9	158.12	597.16	2	23.8	676.36	9	147.52	651.56	4	598.24	1.08	0	7	47.88	597.16	1	602.88	597.16
Result 1	Trial   119	Arena 4	Novel	CH3_17.12.15_DVR2	F	66	High	671.455	0.809958	8	109.44	346.4	17	112.6	342.52	19	433.64	304.28	0	0	NA	10	21.8	353.8	10	544.36	173.52	0	32	139.68	304.28	2	829.2	304.28
Result 1	Trial   120	Arena 1	Novel	CH4_17.12.15_DVR2	M	36	High	359.674	0.798211	2	21.32	829.2	8	45.84	763.96	12	168.6	749.4	0	0	NA	2	11.28	1039.92	6	964.28	214.88	0	16	26.28	749.4	1	450.64	749.4
Result 1	Trial   120	Arena 2	Novel	CH4_17.12.15_DVR2	F	90	High	831.236	0.692697	7	255.08	588.36	18	86.44	249.68	15	858.32	0	0	0	NA	11	21.88	250.28	3	0.2	0.2	276.8	29	283	204.68	1	1200.04	0
Result 1	Trial   120	Arena 3	Novel	CH4_17.12.15_DVR2	F	141	High	301.309	0.792501	4	44.32	937.44	7	39.76	936.16	8	144.6	819.8	0	0	NA	2	19.4	960.2	4	971.36	151.56	0	12	61.88	819.8	1	380.24	819.8
Result 1	Trial   120	Arena 4	Novel	CH4_17.12.15_DVR2	F	54	Low	355.254	0.847943	3	75.92	795.84	7	44.08	791.36	22	123.52	781.04	0	0	NA	4	22.6	802.08	18	956.52	175.48	0	26	25.36	781.04	1	419	781.04
Result 1	Trial   121	Arena 1	Novel	CH1_18.12.15_DVR2	F	134	High	672.366	0.560305	7	213	293.68	15	108.04	84.36	12	877.76	0	0	0	NA	2	39.2	86.72	3	1.24	1.24	131.84	10	403.2	0	1	1200.04	0
Result 1	Trial   121	Arena 2	Novel	CH1_18.12.15_DVR2	M	24	High	106.931	0.766202	2	4.8	1074.16	4	30.76	1065.52	11	39.56	1060.44	0	0	NA	2	7.24	1070.24	8	1124.92	64.48	0	11	18.48	1060.44	1	139.6	1060.44
Result 1	Trial   121	Arena 3	Novel	CH1_18.12.15_DVR2	M	117	High	769.165	1.10569	5	96.72	582.48	14	65.2	535.24	21	515.16	504.56	0	0	NA	4	37.88	536.16	13	522.96	18.6	0	47	300.68	504.56	1	695.68	504.36
Result 1	Trial   121	Arena 4	Novel	CH1_18.12.15_DVR2	F	22	Low	504.484	0.420403	5	168.76	456.04	11	92.6	444.44	39	306.68	442.92	4	49.12	455.08	8	37.16	446.2	33	632	632	0	42	191.92	442.92	1	1200.04	0
Result 1	Trial   122	Arena 1	Novel	CH2_18.12.15_DVR2	M	26	High	189.942	0.158285	1	63.48	1092.2	3	78.76	965.8	4	387.36	0	0	0	NA	1	16.84	1138.28	2	670.44	670.44	205.84	10	304.96	0	1	1200.04	0
Result 1	Trial   122	Arena 2	Novel	CH2_18.12.15_DVR2	F	62	Low	423.276	0.352836	4	13.52	923.84	11	93.4	871.84	22	178.36	0.44	2	2.36	925.84	9	40.96	873.04	15	914.76	914.4	0	22	28.6	0.44	1	1199.68	0.36
Result 1	Trial   122	Arena 3	Novel	CH2_18.12.15_DVR2	F	81	High	578.939	0.482449	5	357.8	410.76	10	219.6	138.24	10	433.28	0	2	1.64	461.76	6	123.76	160.56	4	189.36	189.36	267.56	19	57.6	266.44	1	1200.04	0
Result 1	Trial   122	Arena 4	Novel	CH2_18.12.15_DVR2	F	80	High	715.871	0.596559	6	276.8	376.72	12	50.28	372.68	26	507.44	185.52	2	5.76	382.08	7	115.44	377.4	20	365.52	365.52	0	52	154.52	185.52	1	1200.04	0
Result 1	Trial   123	Arena 1	Novel	CH3_18.12.15_DVR2	F	84	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   123	Arena 2	Novel	CH3_18.12.15_DVR2	F	57	Low	587.164	1.03842	6	253.04	639.32	15	53.76	637.28	13	250.48	634.56	0	0	NA	0	0	NA	3	642.76	8.2	0	8	30.88	816.4	1	565.48	634.56
Result 1	Trial   123	Arena 3	Novel	CH3_18.12.15_DVR2	M	92	High	558.126	0.465105	6	194.24	672.6	11	41.68	662.36	14	906.88	0	0	0	NA	3	21.64	663.44	8	57.24	57.24	607.12	11	307.08	302.64	1	1200.04	0
Result 1	Trial   123	Arena 4	Novel	CH3_18.12.15_DVR2	F	66	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   124	Arena 1	Novel	CH4_18.12.15_DVR2	M	36	High	457.925	0.744448	5	90.76	572.24	13	44.24	566.64	25	171.12	556.72	1	0.24	958.52	5	26.8	571.8	17	893.92	309.2	0	25	35.48	556.72	2	615.32	556.16
Result 1	Trial   124	Arena 2	Novel	CH4_18.12.15_DVR2	F	90	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   124	Arena 3	Novel	CH4_18.12.15_DVR2	F	141	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   124	Arena 4	Novel	CH4_18.12.15_DVR2	F	54	Low	453.322	1.04279	6	51.2	998.68	16	113.92	706.68	18	225.8	678.36	0	0	NA	12	56.2	825.04	6	809.12	44	0	20	60.92	678.36	2	434.92	678.36
Result 1	Trial   125	Arena 1	Novel	CH1_19.12.15_DVR2	F	134	High	348.938	0.629034	5	82.44	673.88	9	55.68	664.96	11	286.16	645.28	0	0	NA	4	20.64	674.4	6	775.76	130.48	0	11	196.52	645.28	1	554.76	645.28
Result 1	Trial   125	Arena 2	Novel	CH1_19.12.15_DVR2	M	24	High	607.475	0.643785	7	112	269.2	17	99.08	258.72	17	264.28	256.4	0	0	NA	19	71.96	260.32	7	724.68	468.28	0	21	24.68	256.4	1	943.64	256.4
Result 1	Trial   125	Arena 3	Novel	CH1_19.12.15_DVR2	M	117	High	809.295	0.838544	9	204.2	302.72	18	107.28	235.8	29	479.8	234.88	15	49.72	302.92	25	166.2	236.28	19	408.76	173.88	0	60	313.08	234.88	1	965.16	234.88
Result 1	Trial   125	Arena 4	Novel	CH1_19.12.15_DVR2	F	22	Low	603.227	0.637283	5	222.04	269.08	14	110.08	266.48	21	408.76	264.64	3	84.04	379.96	8	124.04	277.24	13	459.16	205.72	0	31	130.84	264.64	1	946.6	253.44
Result 1	Trial   126	Arena 1	Novel	CH2_19.12.15_DVR2	M	26	High	199.502	0.173005	1	13.92	1005.8	3	65.6	986.6	19	163.92	832	0	0	NA	2	43.48	987.92	17	956.6	909.92	0	26	108.44	832	2	1153.36	0
Result 1	Trial   126	Arena 2	Novel	CH2_19.12.15_DVR2	F	62	Low	145.267	1.09685	3	53.08	1076.04	5	22.6	1071.6	7	25.44	1070.16	0	0	NA	4	51.44	1079.12	5	1098.92	31.36	0	7	7.48	1070.16	1	132.48	1067.56
Result 1	Trial   126	Arena 3	Novel	CH2_19.12.15_DVR2	F	81	High	710.57	0.708445	8	428.16	277.6	19	126.28	215.08	28	304.96	197	7	44.72	278.92	17	148.84	259.72	17	340.64	143.64	210.04	25	110	197	1	1003.04	197
Result 1	Trial   126	Arena 4	Novel	CH2_19.12.15_DVR2	F	80	High	1022.46	0.852048	10	441.96	88.36	20	181.72	85.52	13	521.48	0	5	98	433.8	15	179.44	87.32	3	54.88	54.88	0	22	112.36	11.8	1	1200.04	0
Result 1	Trial   127	Arena 1	Novel	CH3_19.12.15_DVR2	F	84	Low	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   127	Arena 2	Novel	CH3_19.12.15_DVR2	F	57	Low	132.498	0.867813	4	60.48	1078.96	5	28.44	1060.36	4	56.08	1047.32	2	2.16	1094.56	6	60.4	1062.16	2	1055.04	7.72	0	7	18.84	1047.32	1	152.72	1047.32
Result 1	Trial   127	Arena 3	Novel	CH3_19.12.15_DVR2	M	92	High	64.8925	0.695973	1	45.56	1150.36	2	41.36	1112.24	2	6.36	1106.76	3	9.32	1143.04	5	66.36	1113.32	0	1106.76	0	0	1	2.68	1106.76	1	93.28	1106.76
Result 1	Trial   127	Arena 4	Novel	CH3_19.12.15_DVR2	F	66	High	255.163	0.602311	5	26.72	781.2	10	49.4	777.8	11	115.12	776.36	0	0	NA	4	28.56	778.92	5	1008.8	232.44	0	10	18.36	776.36	1	423.68	776.36
Result 1	Trial   128	Arena 1	Novel	CH4_19.12.15_DVR2	M	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   128	Arena 2	Novel	CH4_19.12.15_DVR2	F	90	High	116.066	0.871888	3	50	1083.68	6	29.76	1074.96	7	52.72	1066.88	0	0	NA	4	36.44	1077.52	4	1067.56	0.68	0	8	21.16	1066.88	1	133.16	1066.88
Result 1	Trial   128	Arena 3	Novel	CH4_19.12.15_DVR2	F	141	High	118.516	0.42947	1	37.76	981.52	2	6.08	977.36	7	65.24	924.04	0	0	NA	1	16.96	979.44	5	1090.96	166.92	0	9	31.8	929.68	1	276	924.04
Result 1	Trial   128	Arena 4	Novel	CH4_19.12.15_DVR2	F	54	Low	835.499	0.966252	9	186.28	359.04	18	125.76	346.84	25	399.08	335.32	3	13.32	403.84	14	122.48	351.12	15	488.92	153.6	0	28	111.44	335.32	1	864.72	335.32
Result 1	Trial   129	Arena 1	Novel	CH1_20.12.15_DVR2	F	134	High	752.743	0.71953	8	188.92	515.76	19	162.36	502.88	85	597.52	244.08	1	2.4	970.12	4	16.64	509.92	74	251.24	97.4	0	86	253.92	244.08	1	1046.2	153.84
Result 1	Trial   129	Arena 2	Novel	CH1_20.12.15_DVR2	M	24	High	263.557	0.219631	1	36.72	889.16	4	46.92	819.52	40	513.36	497.24	0	0	NA	2	24.52	822.32	37	602.84	602.84	0	42	444.08	497.24	1	1200.04	0
Result 1	Trial   129	Arena 3	Novel	CH1_20.12.15_DVR2	M	117	High	951.028	0.792523	9	129.96	568	18	86.28	469.12	105	889.88	0	4	13	906.84	14	75	472.16	94	83.28	83.28	398.92	134	330.52	0	1	1200.04	0
Result 1	Trial   129	Arena 4	Novel	CH1_20.12.15_DVR2	F	22	Low	644.329	0.588815	6	195.64	490.68	17	217.48	387.52	59	651.12	105.72	3	9.32	489.04	12	114.68	392.36	49	135.8	30.08	0	61	478.76	105.72	1	1094.32	105.72
Result 1	Trial   130	Arena 1	Novel	CH2_20.12.15_DVR2	M	26	High	681.193	0.788344	7	156.76	722.2	18	176.68	564.48	51	462.88	335.92	1	7.2	849.44	8	26.24	788.04	39	403.72	67.8	0	46	241.2	335.92	1	864.12	335.92
Result 1	Trial   130	Arena 2	Novel	CH2_20.12.15_DVR2	F	62	Low	56.6986	0.317603	1	9	1163	2	12.68	1155.08	7	118.6	1022	1	0.56	1170.56	2	10.36	1163.44	7	1059.76	38.28	0	7	113.44	1022	1	178.56	1021.48
Result 1	Trial   130	Arena 3	Novel	CH2_20.12.15_DVR2	F	81	High	360.794	0.300661	3	52.64	484.12	9	76.76	478.8	11	577.08	362.24	1	11.4	486.72	4	34.48	481.44	6	493.56	493.56	0	9	140	362.24	1	1200.04	0
Result 1	Trial   130	Arena 4	Novel	CH2_20.12.15_DVR2	F	80	High	973.76	0.811466	9	551.32	93.56	19	80	86.8	51	564.2	0	19	91.28	125.96	27	225.48	118.52	40	4.52	4.52	208.44	48	128.12	2.12	1	1200.04	0
Result 1	Trial   131	Arena 1	Novel	CH3_20.12.15_DVR2	F	84	Low	20.9957	0.129157	0	0	NA	0	0	NA	5	162.2	1037.36	0	0	NA	0	0	NA	4	1037.84	0.48	0	2	158.76	1037.36	1	162.68	1037.36
Result 1	Trial   131	Arena 2	Novel	CH3_20.12.15_DVR2	F	57	Low	250.346	0.295693	4	50.48	1038.64	6	21.12	1032.84	12	702.48	353.48	2	6.28	1159.24	7	29.32	1037.64	11	425.96	72.6	0	12	617.36	353.48	1	846.68	353.36
Result 1	Trial   131	Arena 3	Novel	CH3_20.12.15_DVR2	M	92	High	752.981	0.627484	8	233.12	616.32	16	164.28	543.8	11	793.12	0	5	18.56	644.76	10	74.8	632.4	2	5.76	5.76	775.04	4	9.28	685.56	1	1200.04	0
Result 1	Trial   131	Arena 4	Novel	CH3_20.12.15_DVR2	F	66	High	434.83	0.643391	6	88.68	625.84	12	52	608.48	34	237.56	524.16	0	0	NA	3	30.2	612.68	30	821.8	297.64	0	34	151.88	524.16	1	675.88	524.16
Result 1	Trial   132	Arena 1	Novel	CH4_20.12.15_DVR2	M	36	High	0	0	0	0	NA	0	0	NA	0	0	0	0	0	NA	0	0	NA	0	1200.04	0	0	NA	0	NA	1	0	NA
Result 1	Trial   132	Arena 2	Novel	CH4_20.12.15_DVR2	F	90	High	446.178	0.646186	5	112.52	656.2	13	61.6	632.24	40	447.2	509.6	0	0	NA	3	9.44	637.04	33	578.72	69.2	0	32	312.96	509.6	1	690.52	509.52
Result 1	Trial   132	Arena 3	Novel	CH4_20.12.15_DVR2	F	141	High	825.997	0.948768	6	259.48	478.44	14	59	471.8	75	439.92	329.4	0	0	NA	9	51.12	475.4	66	441.64	112.24	0	68	347.32	329.4	1	870.64	329.4
Result 1	Trial   132	Arena 4	Novel	CH4_20.12.15_DVR2	F	54	Low	635.13	0.88144	9	166.52	567.8	18	68.72	563.76	53	442.04	480.4	5	19.48	785.68	18	77.84	566.24	46	522.52	43.08	0	50	350.96	480.4	1	720.6	479.44
Result 1	Trial   133	Arena 1	Novel	CH1_21.12.15_DVR2	F	134	High	714.255	0.595212	8	367.2	0	18	211.2	28.32	43	508.48	30.72	0	0	NA	3	9.64	92.88	32	113.16	113.16	160.16	39	237.76	157.2	1	1200.04	0
Result 1	Trial   133	Arena 2	Novel	CH1_21.12.15_DVR2	M	24	High	786.052	0.877799	8	223.76	341.88	18	87.04	329.64	57	344.84	304.52	0	0	NA	14	43.96	331.96	47	539.08	234.56	0	55	251.2	304.52	1	895.52	304.52
Result 1	Trial   133	Arena 3	Novel	CH1_21.12.15_DVR2	M	117	High	919.629	0.858055	7	114.28	435.84	18	160.12	323.48	67	784.12	128.12	0	0	NA	13	158.32	325.36	57	137.4	9.28	0	72	526.04	128.12	1	1071.92	128.12
Result 1	Trial   133	Arena 4	Novel	CH1_21.12.15_DVR2	F	22	Low	748.122	0.831284	6	194.76	427.28	16	158.88	334.44	45	485.32	300.04	0	0	NA	14	127.52	340.16	34	361.08	61.04	0	43	340.88	300.04	1	900	300.04
Result 1	Trial   134	Arena 1	Novel	CH2_21.12.15_DVR2	M	26	High	197.241	0.222992	1	35.12	1142.88	4	53.96	972.6	16	636.72	434.6	0	0	NA	1	20.96	975.44	15	473.52	158.04	0	61	500.24	434.6	1	884.56	315.48
Result 1	Trial   134	Arena 2	Novel	CH2_21.12.15_DVR2	F	62	Low	551.646	0.773611	7	128.92	764	14	80.52	728.4	52	404.6	198.36	6	6.56	753.88	15	87	729.84	45	586	99.24	0	52	288.76	198.36	2	713.28	198.28
Result 1	Trial   134	Arena 3	Novel	CH2_21.12.15_DVR2	F	81	High	468.075	0.390063	6	562.32	6.8	10	60.96	0.52	18	493.2	0	1	8	1084.6	7	83.72	164.16	13	83.56	83.56	491.68	15	334.84	490.76	1	1200.04	0
Result 1	Trial   134	Arena 4	Novel	CH2_21.12.15_DVR2	F	80	High	1085.13	0.904275	11	380.8	121	23	369.48	68.68	51	443	0	4	2.16	121.04	32	270.04	70.56	39	6.76	6.76	175.76	47	74.68	175.48	1	1200.04	0
