"Result","Trial","Arena","Assay","ChDate","Sex","LizID","LizID_etho","Trt","TotalDist","Velocity","NovItem_Freq","NovItem_Duration","NovItem_LatFirst","NovZone_Freq","NovZone_Duration","NovZone_LatFirst","Hide_Freq","Hide_Duration","Hide_DurationOrig","Hide_LatFirst","Entry_Freq","Entry_Duration","Entry_LatFirst","Social_Freq","Social_Duration","Social_LatFirst","Neutral_Freq","Neutral_Duration","Neutral_LatFirst","Asocial_Freq","Asocial_Duration","Asocial_LatFirst","Arena_Freq","Arena_Duration","Arena_LatFirst","LizID_nums","LizID_num","liz_capture_date","liz_collect_site","date_of_measurements","hlen","hwid","EndMass","mass","svl","tail_length","liz_status","liz_death_date","liz_notes"
"Result 1","Trial   286","Arena 3","Social","CH2_03.01.16_DVR3","F","ld0122",122,"High",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   286","Arena 4","Social","CH2_12.01.16_DVR1","F","ld0012",12,"High",557.573,"0.764008",8,26.8,492.96,14,58.96,488.28,29,811.16,340.96,0,37,40.6,470.2,9,230.8,484.52,15,60.6,482.64,36,97.48,470.2,1,729.84,470.2,12,NA,"30/08/2015","UNSWKen","30/08/2015",7.68,5.56,1.57,1.5,45,44,"ALIVE","","regrown tail"
"Result 1","Trial   286","Arena 4","Social","CH2_03.01.16_DVR2","F","ld0033",33,"High",447.192,"0.691991",0,0,NA,0,0,NA,30,563.32,9.56,0,40,126.16,553.76,1,61.68,1138.36,7,121.2,664,37,453.84,553.76,1,646.28,553.76,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   287","Arena 1","Social","CH3_12.01.16_DVR1","F","ld0087",87,"High",372.242,"0.562741",0,0,NA,2,87.96,712.88,25,761.16,222.64,0,24,168.32,538.6,5,199.12,714.08,8,38.36,703.76,28,201.4,538.6,1,661.52,538.52,87,NA,"5/09/2015","SP","5/09/2015",7.17,4.99,1.276,1.1,38,51,"ALIVE","",""
"Result 1","Trial   287","Arena 1","Social","CH3_03.01.16_DVR3","F","ld0085",85,"High",372.456,"0.620471",0,0,NA,2,10.6,622.12,11,620.96,21.24,0,13,84.84,600.12,5,329.16,621.92,10,101.44,618.88,16,148.48,600.12,1,600.32,599.72,NA,85,"5/09/2015","SP","5/09/2015",7.16,5.16,1.226,1.1,40,40,"ALIVE","","few bite marks on ventral. Regrown tail "
"Result 1","Trial   287","Arena 2","Social","CH3_12.01.16_DVR1","F","ld0037",37,"Low",1132.59,"1.06307",2,10.4,221.4,13,53.72,220.68,93,243.6,109,0,100,173.24,164.16,12,286,221.24,25,178.96,219.2,106,491.48,164.16,1,1065.44,134.6,37,NA,"30/08/2015","UNSWKen","30/08/2015",7.73,5.29,1.603,1.8,46,64,"DEAD","3/06/2016","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   287","Arena 2","Social","CH3_03.01.16_DVR2","F","ld0025",25,"Low",181.169,"0.27301",0,0,NA,2,8.36,1000.04,11,852.12,315.72,0,12,195.36,536.72,2,74.92,952.32,4,24.24,946.36,13,248.76,536.72,1,663.64,536.4,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
"Result 1","Trial   287","Arena 2","Social","CH3_03.01.16_DVR3","F","ld0091",91,"Low",388.396,"0.807812",0,0,NA,0,0,NA,6,964.56,245.48,0,12,36.04,718.92,6,70.12,722.68,11,35.12,721.76,12,130.24,718.84,1,480.96,718.84,NA,91,"5/09/2015","SP","5/09/2015",7.57,5.22,1.118,1.3,42,63,"ALIVE","",""
"Result 1","Trial   287","Arena 3","Social","CH3_03.01.16_DVR2","F","ld0032",32,"Low",72.1619,"0.0601349",0,0,NA,0,0,NA,3,11.36,11.36,777.08,5,1155.36,0,0,0,NA,1,9,764.84,5,1179.4,0,1,1200.04,0,32,NA,"30/08/2015","UNSWKen","30/08/2015",7.54,5.28,1.338,1.5,44,66,"ALIVE","","bite marks (i.e. from copulation) on ventral, Updated tc from tc0052 on 6/12/16"
"Result 1","Trial   287","Arena 3","Social","CH3_03.01.16_DVR3","F","ld0139",139,"Low",430.376,"0.49697",1,12,291.24,2,2.4,291,4,645.72,311.88,0,8,34,257.84,4,259.4,291.32,9,77.08,283.48,10,217.84,257.84,2,866.2,257.84,NA,139,"7/09/2015","MP","7/09/2015",6.9,4.93,1.019,1,38,26,"ALIVE","","dropped tail, one bite mark, Updated tc from tc0324 on 6/12/16"
"Result 1","Trial   287","Arena 4","Social","CH3_12.01.16_DVR1","F","ld0120",120,"High",484.096,"0.497979",2,4.48,630.68,5,11,629.8,37,745.72,517.84,0,36,104.28,227.96,5,56.64,238.2,10,55.84,235.12,42,341.84,227.96,1,972.16,227.88,120,NA,"5/09/2015","SP","5/09/2015",6.92,5.26,1.266,1.2,41,55,"ALIVE","","regrown tail at the tip"
"Result 1","Trial   287","Arena 4","Social","CH3_03.01.16_DVR2","F","ld0040",40,"High",344.532,"0.392979",0,0,NA,1,6.88,994.24,6,428.84,105.56,0,8,129.2,323.28,3,329.6,582.4,7,87.96,542.16,10,353.64,323.28,1,876.76,323.28,40,NA,"30/08/2015","UNSWKen","30/08/2015",7.22,5.12,1.188,1.1,42,51,"DEAD","13/06/2016",""
"Result 1","Trial   288","Arena 1","Social","CH4_12.01.16_DVR1","F","ld0102",102,"High",333.313,"0.831784",4,13.64,829.44,15,48.24,807.64,15,880.24,81.08,0,19,24.16,789.28,4,245.84,803.8,7,32,801,19,41.96,789.28,1,400.88,789.28,102,NA,"5/09/2015","SP","5/09/2015",7.35,5.02,1.338,1.2,42,61,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   288","Arena 2","Social","CH4_03.01.16_DVR3","F","ld0098",98,"High",681.899,"0.735852",6,45.6,310.36,22,171.68,309.24,14,356.84,83.52,0,20,91.04,296.76,7,613.16,309.96,12,59.04,300.96,19,171,296.76,1,926.72,273.32,NA,98,"5/09/2015","SP","5/09/2015",7.33,5.23,1.272,1.3,42,52,"ALIVE","","regrown tail, Updated tc from tc0220 on 6/12/16"
"Result 1","Trial   288","Arena 3","Social","CH4_03.01.16_DVR2","F","ld0152",152,"Low",473.723,"0.394769",4,18.08,500.84,9,33,497.92,18,628.16,628.16,0,19,93.96,415.48,4,263.68,495.6,9,63.24,490.8,22,244.96,415.48,1,1200.04,0,152,NA,"8/09/2015","UNSWKen","8/09/2015",7.34,5.08,1.265,1.1,40,55,"ALIVE","","big bite mark, tail broken at tip, Updated tc from tc0310 on 6/12/16"
"Result 1","Trial   288","Arena 3","Social","CH4_03.01.16_DVR3","F","ld0079",79,"High",6.37e-13,"1.34e-15",0,0,NA,0,0,NA,2,1199.76,476.04,0,1,0.28,724.56,0,0,NA,0,0,NA,1,0.28,724.56,1,476.32,723.72,NA,79,"5/09/2015","SP","5/09/2015",7.02,4.8,1.164,1.1,38,53,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   288","Arena 4","Social","CH4_12.01.16_DVR1","F","ld0010",10,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,10,NA,"30/08/2015","UNSWKen","30/08/2015",7.49,5.95,1.372,1.5,45,73,"ALIVE","","missing digits, thus toeclip based on missing digit, Updated tc from tc4050 on 6/12/16"
"Result 1","Trial   288","Arena 4","Social","CH4_03.01.16_DVR2","F","ld0016",16,"High",328.529,"0.273774",1,0.56,705.32,2,1.84,704.76,15,847.6,847.6,0,20,52.16,435.32,4,99.16,498.6,8,61.68,492.12,18,191.6,435.32,1,1200.04,0,16,NA,"30/08/2015","UNSWKen","30/08/2015",7.4,5.49,1.443,1.4,41,66,"ALIVE","","Updated tc from tc0024 on 6/12/16"
"Result 1","Trial   288","Arena 4","Social","CH4_03.01.16_DVR3","F","ld0130",130,"Low",370.179,"0.383716",3,84.6,321.36,7,550.68,317.12,6,325.08,89.92,0,12,17.76,225.28,5,683.68,227.28,9,74.4,226.2,11,116.88,225.28,1,964.88,225.28,NA,130,"7/09/2015","MP","7/09/2015",7.01,5.17,NA,1,40,55,"ALIVE","",""
"Result 1","Trial   289","Arena 1","Social","CH1_04.01.16_DVR2","F","ld0103",103,"Low",149.607,"0.177167",2,4.4,650.44,7,87.76,616.72,7,367.92,12.48,0,8,255.48,345.56,1,572.24,617.92,1,3.72,614.2,8,256.16,345.56,1,844.6,345.56,103,NA,"5/09/2015","SP","5/09/2015",6.96,4.65,0.973,0.9,38,61,"ALIVE","",""
"Result 1","Trial   289","Arena 1","Social","CH1_04.01.16_DVR3","F","ld0086",86,"High",650.507,"0.688892",8,24.16,429.96,40,120.6,256.84,11,350.36,94.64,0,31,160.48,255.72,15,312.72,260,24,184.36,256.16,21,352.6,255.72,1,944.32,255.72,NA,86,"5/09/2015","SP","5/09/2015",7.23,4.9,1.142,1.1,41,58,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   289","Arena 2","Social","CH1_13.01.16_DVR1","F","ld0109",109,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,109,NA,"5/09/2015","SP","5/09/2015",7.13,4.85,1.127,1.1,39,54,"ALIVE","","bite marks (i.e. from copulation) on ventral"
"Result 1","Trial   289","Arena 2","Social","CH1_04.01.16_DVR2","F","ld0148",148,"Low",0,"0",0,0,NA,0,0,NA,0,1200.04,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,NA,148,NA,"8/09/2015","UNSWKen","8/09/2015",6.99,4.93,1.008,0.9,37,57,"ALIVE","",""
"Result 1","Trial   289","Arena 2","Social","CH1_04.01.16_DVR3","F","ld0082",82,"Low",886.403,"1.23413",2,3.6,586.08,4,12.72,583.88,12,545.16,63.4,0,21,70.56,493.6,10,219.8,522.08,19,87.2,519.92,21,347.88,493.6,1,718.28,481.76,NA,82,"5/09/2015","SP","5/09/2015",7.29,5.07,1.17,1.1,40,55,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   289","Arena 3","Social","CH1_13.01.16_DVR1","F","ld0132",132,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,132,NA,"7/09/2015","MP","7/09/2015",6.8,4.93,0.989,1.1,38,37,"ALIVE","","3 bite marks, regrown tail, Updated tc from tc0313 on 6/12/16"
"Result 1","Trial   289","Arena 3","Social","CH1_04.01.16_DVR3","F","ld0073",73,"Low",16.4942,"0.0409937",0,0,NA,0,0,NA,4,1128.44,330.8,0,5,71.6,797.64,0,0,NA,0,0,NA,5,71.6,797.64,1,402.4,797.64,NA,73,"1/09/2015","SP","1/09/2015",6.96,4.98,1.078,1,40,60,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   289","Arena 4","Social","CH1_13.01.16_DVR1","F","ld0058",58,"High",439.64,"0.621628",3,15.04,842.64,12,70.68,493.56,68,599.84,107.08,0,83,152.4,544,6,238.76,501.12,10,66.92,493.16,73,294.52,492.76,1,707.28,492.76,58,NA,"1/09/2015","SP","1/09/2015",7.29,5.07,1.201,1.1,40,64,"ALIVE","","bite marks (i.e. from copulation) on ventral"
"Result 1","Trial   289","Arena 4","Social","CH1_04.01.16_DVR2","F","ld0126",126,"High",264.778,"0.57143",0,0,NA,1,10.44,737.76,4,856.24,119.6,0,7,36.16,736.64,2,124.44,738.24,5,13.12,737.12,7,206.24,736.64,1,463.4,736.64,126,NA,"7/09/2015","MP","7/09/2015",7.12,5.18,1.114,1,40,43,"ALIVE","","2 bite marks, regrown tail"
"Result 1","Trial   289","Arena 4","Social","CH1_04.01.16_DVR3","F","ld0121",121,"High",214.47,"0.280882",3,6.08,851.28,7,50.48,842.08,5,892.12,455.68,0,8,9.4,436.96,3,170.12,807.24,4,31.48,805.56,6,106.32,436.96,1,763.6,436.44,NA,121,"5/09/2015","SP","5/09/2015",6.9,4.73,1.066,0.9,37,59,"ALIVE","","Isolated for mite treatment 27.12.16, not very infested at all, but was in enclosure with infested indiv."
"Result 1","Trial   290","Arena 1","Social","CH2_04.01.16_DVR2","F","ld0096",96,"High",398.022,"0.668495",3,15.28,813.28,8,30.72,763.88,1,604.6,0.12,0,5,163,604.36,5,306.28,764.08,10,45.76,761.12,5,240.68,604.36,1,595.56,604.36,96,NA,"5/09/2015","SP","5/09/2015",7.59,5.1,1.263,1.3,42,68,"ALIVE","","few bite marks on ventral. Partially regown tail "
"Result 1","Trial   290","Arena 2","Social","CH2_04.01.16_DVR3","F","ld0072",72,"Low",459.981,"0.553367",3,7.16,892.4,6,22.32,490.84,9,374.92,6.16,0,17,13.36,369.24,4,416.48,425.2,9,54.16,413.56,14,354.48,369.24,1,831.28,368.76,NA,72,"1/09/2015","SP","1/09/2015",7.35,5.17,1.246,1.2,42,46,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   290","Arena 3","Social","CH2_13.01.16_DVR1","F","ld0050",555,"Low",685.592,"0.630302",3,26.44,189.24,12,13,116.36,31,526.84,414.56,0,41,252.44,112.28,12,189.36,117.44,18,135.76,114.24,38,348.08,112.28,1,1087.76,112.28,555,NA,"1/09/2015","SP","1/09/2015",6.97,5.04,0.995,0.9,38,43,"DEAD","23/09/2016","regrown tail "
"Result 1","Trial   290","Arena 3","Social","CH2_04.01.16_DVR3","F","ld0122",122,"High",110.985,"0.310466",2,1.56,1120.44,4,56,949,2,947.92,105.4,0,2,0.24,843,1,245.52,954.52,1,6.12,948.4,2,0.48,843,1,357.52,842.52,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   290","Arena 4","Social","CH2_13.01.16_DVR1","F","ld0012",12,"High",57.8558,"1.09992",0,0,NA,0,0,NA,14,1149.84,2.44,0,15,29.64,1147.4,0,0,NA,1,2.76,1168.32,16,47.44,1147.4,1,52.64,1147.4,12,NA,"30/08/2015","UNSWKen","30/08/2015",7.68,5.56,1.57,1.5,45,44,"ALIVE","","regrown tail"
"Result 1","Trial   290","Arena 4","Social","CH2_04.01.16_DVR2","F","ld0033",33,"High",0,"0",0,0,NA,0,0,NA,0,1200.04,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,NA,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
"Result 1","Trial   291","Arena 1","Social","CH3_13.01.16_DVR1","F","ld0087",87,"High",471.14,"0.693342",1,4.04,759.6,4,7.24,632.84,32,670.48,150,0,38,56.6,625.44,5,147.52,633.44,10,140.24,630.52,37,241.8,625.44,1,679.56,520.48,87,NA,"5/09/2015","SP","5/09/2015",7.17,4.99,1.276,1.1,38,51,"ALIVE","",""
"Result 1","Trial   291","Arena 1","Social","CH3_04.01.16_DVR3","F","ld0085",85,"High",498.539,"0.634919",1,28.92,898.92,4,13.4,531.32,5,435.4,20.6,0,7,58.28,434.12,4,351.76,633.16,9,95.76,481.12,10,317.12,434.12,1,785.24,414.8,NA,85,"5/09/2015","SP","5/09/2015",7.16,5.16,1.226,1.1,40,40,"ALIVE","","few bite marks on ventral. Regrown tail "
"Result 1","Trial   291","Arena 2","Social","CH3_13.01.16_DVR1","F","ld0037",37,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,37,NA,"30/08/2015","UNSWKen","30/08/2015",7.73,5.29,1.603,1.8,46,64,"DEAD","3/06/2016","missing digits, thus toeclip based on missing digit"
"Result 1","Trial   291","Arena 2","Social","CH3_04.01.16_DVR2","F","ld0025",25,"Low",27.0596,"0.0323865",0,0,NA,0,0,NA,9,820.84,456.36,0,10,379.2,364.48,0,0,NA,0,0,NA,10,379.2,364.48,1,835.56,364.48,25,NA,"30/08/2015","UNSWKen","30/08/2015",7.99,5.84,1.57,1.9,47,61,"ALIVE","","double tail/split tail at tip. shedding at time of processing"
"Result 1","Trial   291","Arena 2","Social","CH3_04.01.16_DVR3","F","ld0091",91,"Low",105.942,"0.684028",0,0,NA,0,0,NA,1,1121.48,76.36,0,4,1.92,1045.12,3,1.12,1113.8,5,16.92,1046.88,3,60.52,1045.12,1,154.92,1045.12,NA,91,"5/09/2015","SP","5/09/2015",7.57,5.22,1.118,1.3,42,63,"ALIVE","",""
"Result 1","Trial   291","Arena 3","Social","CH3_04.01.16_DVR2","F","ld0032",32,"Low",865.884,"0.946321",13,59.12,290.64,23,78.28,285.92,44,338.88,53.88,0,54,57.44,553.92,8,537.68,286.08,23,41.88,285.4,51,241,285.28,1,915.04,285,32,NA,"30/08/2015","UNSWKen","30/08/2015",7.54,5.28,1.338,1.5,44,66,"ALIVE","","bite marks (i.e. from copulation) on ventral, Updated tc from tc0052 on 6/12/16"
"Result 1","Trial   291","Arena 3","Social","CH3_04.01.16_DVR3","F","ld0139",139,"Low",389.847,"0.511637",0,0,NA,1,3.28,594.92,21,767.36,329.32,0,27,38.56,438.08,4,138.56,512.84,9,58.24,498.44,26,235.88,438.08,1,762,438.04,NA,139,"7/09/2015","MP","7/09/2015",6.9,4.93,1.019,1,38,26,"ALIVE","","dropped tail, one bite mark, Updated tc from tc0324 on 6/12/16"
"Result 1","Trial   291","Arena 4","Social","CH3_13.01.16_DVR1","F","ld0120",120,"High",513.405,"0.550793",1,11.2,765.68,3,13.2,391.24,74,539.48,271.6,0,95,352.48,267.88,3,68.32,393.28,9,38,300.2,81,554.24,267.88,1,932.16,267.88,120,NA,"5/09/2015","SP","5/09/2015",6.92,5.26,1.266,1.2,41,55,"ALIVE","","regrown tail at the tip"
"Result 1","Trial   291","Arena 4","Social","CH3_04.01.16_DVR2","F","ld0040",40,"High",220.166,"0.339867",0,0,NA,3,16.36,1096.44,17,728.72,176.52,0,18,245.56,552.36,3,147.12,795.92,5,51.84,792.52,18,272.36,552.36,1,647.84,552.2,40,NA,"30/08/2015","UNSWKen","30/08/2015",7.22,5.12,1.188,1.1,42,51,"DEAD","13/06/2016",""
"Result 1","Trial   292","Arena 1","Social","CH4_13.01.16_DVR1","F","ld0102",102,"High",352.969,"1.04763",0,0,NA,2,15.76,966.48,10,937.12,74.04,0,13,16.28,863.68,4,107.4,875.6,8,35.36,872.24,13,120.16,863.68,1,336.96,863.08,102,NA,"5/09/2015","SP","5/09/2015",7.35,5.02,1.338,1.2,42,61,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   292","Arena 2","Social","CH4_04.01.16_DVR3","F","ld0098",98,"High",360.639,"0.80586",2,8.64,877.2,6,90.76,761.76,11,783.92,31.44,0,19,30.44,753.04,4,277.28,762.2,8,53.68,757.88,15,85.16,753.04,1,447.56,752.48,NA,98,"5/09/2015","SP","5/09/2015",7.33,5.23,1.272,1.3,42,52,"ALIVE","","regrown tail, Updated tc from tc0220 on 6/12/16"
"Result 1","Trial   292","Arena 3","Social","CH4_04.01.16_DVR2","F","ld0152",152,"Low",484.337,"0.645989",1,17.12,790.56,5,26.52,778.72,21,554.76,104.6,0,31,368.68,450.16,6,118.72,779.76,13,68.64,763.32,29,457.92,450.16,1,749.88,450.16,152,NA,"8/09/2015","UNSWKen","8/09/2015",7.34,5.08,1.265,1.1,40,55,"ALIVE","","big bite mark, tail broken at tip, Updated tc from tc0310 on 6/12/16"
"Result 1","Trial   292","Arena 3","Social","CH4_04.01.16_DVR3","F","ld0079",79,"High",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,79,"5/09/2015","SP","5/09/2015",7.02,4.8,1.164,1.1,38,53,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   292","Arena 4","Social","CH4_13.01.16_DVR1","F","ld0010",10,"Low",152.192,"0.322824",0,0,NA,1,5.64,879.24,17,1042.44,313.88,0,18,26.6,728.6,1,54.92,883.56,3,39.84,743.32,18,62.84,728.6,1,471.48,728.56,10,NA,"30/08/2015","UNSWKen","30/08/2015",7.49,5.95,1.372,1.5,45,73,"ALIVE","","missing digits, thus toeclip based on missing digit, Updated tc from tc4050 on 6/12/16"
"Result 1","Trial   292","Arena 4","Social","CH4_04.01.16_DVR2","F","ld0016",16,"High",0,"0",0,0,NA,0,0,NA,0,1200.04,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,NA,16,NA,"30/08/2015","UNSWKen","30/08/2015",7.4,5.49,1.443,1.4,41,66,"ALIVE","","Updated tc from tc0024 on 6/12/16"
"Result 1","Trial   292","Arena 4","Social","CH4_04.01.16_DVR3","F","ld0130",130,"Low",279.746,"0.472097",0,0,NA,5,28.56,1107.6,12,935.4,327.96,0,14,18.16,607.44,4,139.08,627.12,7,62.32,623.52,15,63.24,607.44,1,592.6,607.44,NA,130,"7/09/2015","MP","7/09/2015",7.01,5.17,NA,1,40,55,"ALIVE","",""
"Result 1","Trial   293","Arena 1","Social","CH1_05.01.16_DVR2","F","ld0103",103,"Low",189.331,"0.332089",0,0,NA,1,0.64,894.04,15,708.68,78.8,0,19,386.8,629.88,2,68.56,849.92,4,11.56,846.72,17,411.24,629.88,1,570.16,629.88,103,NA,"5/09/2015","SP","5/09/2015",6.96,4.65,0.973,0.9,38,61,"ALIVE","",""
"Result 1","Trial   293","Arena 1","Social","CH1_05.01.16_DVR3","F","ld0086",86,"High",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,86,"5/09/2015","SP","5/09/2015",7.23,4.9,1.142,1.1,41,58,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   293","Arena 2","Social","CH1_14.01.16_DVR1","F","ld0109",109,"Low",9.10034,"1.57992",0,0,NA,1,1.16,1198.88,0,1194.24,0,0,1,0.84,1194.24,0,0,NA,1,3.76,1196.28,1,2.04,1194.24,1,5.8,1194.24,109,NA,"5/09/2015","SP","5/09/2015",7.13,4.85,1.127,1.1,39,54,"ALIVE","","bite marks (i.e. from copulation) on ventral"
"Result 1","Trial   293","Arena 2","Social","CH1_05.01.16_DVR2","F","ld0148",148,"Low",0,"0",0,0,NA,0,0,NA,0,1200.04,0,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,0,NA,148,NA,"8/09/2015","UNSWKen","8/09/2015",6.99,4.93,1.008,0.9,37,57,"ALIVE","",""
"Result 1","Trial   293","Arena 2","Social","CH1_05.01.16_DVR3","F","ld0082",82,"Low",764.309,"0.967872",1,1.08,835.96,3,6.88,763.08,12,577.12,166.8,0,17,131.76,410.32,7,165.64,486.12,16,79.36,472.2,21,377.92,410.32,1,789.72,410.32,NA,82,"5/09/2015","SP","5/09/2015",7.29,5.07,1.17,1.1,40,55,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   293","Arena 3","Social","CH1_14.01.16_DVR1","F","ld0132",132,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,1200.04,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,132,NA,"7/09/2015","MP","7/09/2015",6.8,4.93,0.989,1.1,38,37,"ALIVE","","3 bite marks, regrown tail, Updated tc from tc0313 on 6/12/16"
"Result 1","Trial   293","Arena 3","Social","CH1_05.01.16_DVR3","F","ld0073",73,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,73,"1/09/2015","SP","1/09/2015",6.96,4.98,1.078,1,40,60,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   293","Arena 4","Social","CH1_14.01.16_DVR1","F","ld0058",58,"High",374.733,"0.312277",3,27.28,581.04,6,49.08,573.72,23,527.32,527.32,49.88,35,233.36,46.08,5,237.4,563.28,9,64.76,561.6,28,370.56,0,1,1200.04,0,58,NA,"1/09/2015","SP","1/09/2015",7.29,5.07,1.201,1.1,40,64,"ALIVE","","bite marks (i.e. from copulation) on ventral"
"Result 1","Trial   293","Arena 4","Social","CH1_05.01.16_DVR2","F","ld0126",126,"High",43.3061,"0.122154",0,0,NA,1,7.56,1160.12,1,845.56,0.2,0,1,320.8,835.68,1,23.84,1166.32,1,8.6,1157.72,1,322.04,835.68,1,354.68,835.48,126,NA,"7/09/2015","MP","7/09/2015",7.12,5.18,1.114,1,40,43,"ALIVE","","2 bite marks, regrown tail"
"Result 1","Trial   293","Arena 4","Social","CH1_05.01.16_DVR3","F","ld0121",121,"High",390.132,"0.572008",2,16,639.84,11,47.44,628.96,14,545.76,27.8,0,17,95.92,518,5,443.52,631.44,7,48.6,627.56,16,162.16,518,1,682.08,517.96,NA,121,"5/09/2015","SP","5/09/2015",6.9,4.73,1.066,0.9,37,59,"ALIVE","","Isolated for mite treatment 27.12.16, not very infested at all, but was in enclosure with infested indiv."
"Result 1","Trial   294","Arena 1","Social","CH2_05.01.16_DVR2","F","ld0096",96,"High",292.255,"0.543549",0,0,NA,0,0,NA,5,723.28,60.96,0,8,189.2,662.32,2,95.84,925.6,5,51.36,923.68,7,328.88,662.32,1,537.72,662.32,96,NA,"5/09/2015","SP","5/09/2015",7.59,5.1,1.263,1.3,42,68,"ALIVE","","few bite marks on ventral. Partially regown tail "
"Result 1","Trial   294","Arena 2","Social","CH2_05.01.16_DVR3","F","ld0072",72,"Low",0,"0",0,0,NA,0,0,NA,1,1200.04,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1,1200.04,0,NA,72,"1/09/2015","SP","1/09/2015",7.35,5.17,1.246,1.2,42,46,"ALIVE","","few bite marks on ventral "
"Result 1","Trial   294","Arena 3","Social","CH2_14.01.16_DVR1","F","ld0050",555,"Low",1102.87,"0.919058",3,4.52,218.08,13,28.36,217.08,70,244.88,244.88,48.96,94,349.8,48.64,9,308.32,218.12,17,83.96,179.48,79,562.88,0,1,1200.04,0,555,NA,"1/09/2015","SP","1/09/2015",6.97,5.04,0.995,0.9,38,43,"DEAD","23/09/2016","regrown tail "
"Result 1","Trial   294","Arena 3","Social","CH2_05.01.16_DVR3","F","ld0122",122,"High",393.55,"0.756303",3,5.56,1001.64,9,54.04,903.08,21,820.72,141.08,0,33,41.4,679.64,4,95,901.92,7,63.84,889.96,25,220.48,679.64,1,520.4,679.64,NA,122,"5/09/2015","SP","5/09/2015",7.63,5.38,1.446,1.2,43,65,"ALIVE","","updated tc from tc0255 on 6/12/16"
"Result 1","Trial   294","Arena 4","Social","CH2_14.01.16_DVR1","F","ld0012",12,"High",240.361,"0.456857",1,8.48,847.24,3,23.4,688.24,39,690.8,17.04,0,40,33.64,664.32,1,404.48,785.68,2,25.12,681.52,40,79.64,664.32,1,526.28,663.88,12,NA,"30/08/2015","UNSWKen","30/08/2015",7.68,5.56,1.57,1.5,45,44,"ALIVE","","regrown tail"
"Result 1","Trial   294","Arena 4","Social","CH2_05.01.16_DVR2","F","ld0033",33,"High",470.486,"0.444828",3,5.16,372.48,8,94.28,235.92,21,179.2,36.88,0,23,118.2,142.32,6,573.28,236.36,15,154.08,235.6,30,293.48,142.32,1,1057.72,142.32,33,NA,"30/08/2015","UNSWKen","30/08/2015",6.88,5.27,1.103,1.2,40,63,"MISSING","","missing digits, thus toeclip based on missing digit, Updated tc from tc5005 on 6/12/16"
